hour_beginning,location,Pedestrians,Towards Manhattan,Towards Brooklyn,weather_summary,temperature,precipitation,lat,long,events,Location1
01/04/2018 03:00:00 AM,Brooklyn Bridge,1,0,1,partly-cloudy-night,27,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/08/2018 01:00:00 PM,Brooklyn Bridge,656,312,344,partly-cloudy-day,26,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/14/2017 07:00:00 AM,Brooklyn Bridge,204,109,95,partly-cloudy-night,61,0.0017,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/01/2017 12:00:00 PM,Brooklyn Bridge,1644,669,975,clear-day,51,0.0005,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
11/25/2017 09:00:00 PM,Brooklyn Bridge,427,250,177,clear-night,50,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
11/07/2017 08:00:00 AM,Brooklyn Bridge,400,164,236,clear-day,43,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/27/2017 10:00:00 AM,Brooklyn Bridge,1207,676,531,partly-cloudy-day,20,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
11/01/2017 04:00:00 AM,Brooklyn Bridge,3,1,2,clear-night,44,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/09/2017 06:00:00 PM,Brooklyn Bridge,96,64,32,fog,30,0.0025,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/27/2018 11:00:00 PM,Brooklyn Bridge,198,142,56,clear-night,51,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/08/2017 07:00:00 AM,Brooklyn Bridge,155,71,84,clear-night,33,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/27/2018 09:00:00 PM,Brooklyn Bridge,250,111,139,clear-night,51,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/04/2018 10:00:00 AM,Brooklyn Bridge,79,42,37,snow,22,0.0088,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/02/2017 04:00:00 PM,Brooklyn Bridge,1883,1044,839,clear-day,71,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/02/2018 07:00:00 PM,Brooklyn Bridge,270,143,127,clear-night,22,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/19/2017 07:00:00 AM,Brooklyn Bridge,147,53,94,cloudy,44,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/28/2017 11:00:00 PM,Brooklyn Bridge,32,15,17,clear-night,11,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/09/2018 06:00:00 AM,Brooklyn Bridge,18,8,10,clear-night,29,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/15/2018 10:00:00 AM,Brooklyn Bridge,447,248,199,clear-day,24,0,40.7081639691088,-73.9995087014816,Martin Luther King Jr. Day,"(40.7081639691088, -73.9995087014816)"
10/13/2017 04:00:00 PM,Brooklyn Bridge,2386,1237,1149,partly-cloudy-day,65,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
11/14/2017 06:00:00 AM,Brooklyn Bridge,91,42,49,partly-cloudy-night,34,0.0003,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/14/2018 12:00:00 PM,Brooklyn Bridge,1052,553,499,clear-day,21,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/02/2017 02:00:00 AM,Brooklyn Bridge,6,3,3,clear-night,51,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/02/2017 08:00:00 PM,Brooklyn Bridge,345,150,195,clear-night,42,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/01/2017 05:00:00 PM,Brooklyn Bridge,1069,546,523,clear-night,47,0.0003,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
11/09/2017 10:00:00 AM,Brooklyn Bridge,1257,828,429,partly-cloudy-day,47,0.0002,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
11/15/2017 09:00:00 PM,Brooklyn Bridge,200,154,46,partly-cloudy-night,47,0.0001,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/11/2017 06:00:00 PM,Brooklyn Bridge,615,371,244,partly-cloudy-day,69,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/07/2017 02:00:00 PM,Brooklyn Bridge,3251,1765,1486,clear-day,79,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/28/2017 04:00:00 AM,Brooklyn Bridge,6,4,2,clear-night,48,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/15/2017 03:00:00 PM,Brooklyn Bridge,2904,1390,1514,partly-cloudy-day,72,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/26/2018 03:00:00 PM,Brooklyn Bridge,1005,458,547,clear-day,37,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/17/2017 06:00:00 AM,Brooklyn Bridge,81,45,36,clear-night,40,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/26/2018 03:00:00 AM,Brooklyn Bridge,0,0,0,clear-night,26,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/07/2017 09:00:00 PM,Brooklyn Bridge,229,164,65,partly-cloudy-night,40,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/08/2017 06:00:00 PM,Brooklyn Bridge,1745,858,887,partly-cloudy-day,76,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/23/2017 12:00:00 PM,Brooklyn Bridge,255,145,110,rain,41,0.0506,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/12/2017 05:00:00 PM,Brooklyn Bridge,619,424,195,partly-cloudy-night,42,0.0003,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/03/2017 07:00:00 AM,Brooklyn Bridge,230,96,134,clear-day,50,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/24/2017 10:00:00 AM,Brooklyn Bridge,1072,593,479,clear-day,38,0.0001,40.7081639691088,-73.9995087014816,Christmas Eve,"(40.7081639691088, -73.9995087014816)"
10/05/2017 06:00:00 PM,Brooklyn Bridge,1382,787,595,partly-cloudy-day,78,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/27/2017 08:00:00 AM,Brooklyn Bridge,347,145,202,clear-day,44,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
02/01/2018 07:00:00 PM,Brooklyn Bridge,237,174,63,cloudy,41,0.0023,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/17/2017 06:00:00 AM,Brooklyn Bridge,32,22,10,partly-cloudy-night,32,0.0001,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/17/2017 05:00:00 PM,Brooklyn Bridge,1641,983,658,clear-day,59,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/17/2018 04:00:00 PM,Brooklyn Bridge,375,216,159,partly-cloudy-day,30,0.001,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/08/2017 03:00:00 AM,Brooklyn Bridge,11,6,5,partly-cloudy-night,72,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/10/2018 07:00:00 AM,Brooklyn Bridge,115,58,57,clear-night,24,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/06/2017 07:00:00 PM,Brooklyn Bridge,759,275,484,clear-night,71,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
02/03/2018 03:00:00 AM,Brooklyn Bridge,5,2,3,clear-night,16,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
11/21/2017 08:00:00 PM,Brooklyn Bridge,316,225,91,clear-night,49,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/24/2018 04:00:00 AM,Brooklyn Bridge,7,1,6,partly-cloudy-night,41,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/15/2017 10:00:00 PM,Brooklyn Bridge,25,13,12,partly-cloudy-night,22,0.0002,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/03/2017 11:00:00 AM,Brooklyn Bridge,1737,907,830,partly-cloudy-day,46,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/28/2017 06:00:00 PM,Brooklyn Bridge,561,300,261,clear-night,16,0.0009,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/31/2017 11:00:00 AM,Brooklyn Bridge,2304,1135,1169,partly-cloudy-day,52,0,40.7081639691088,-73.9995087014816,Halloween,"(40.7081639691088, -73.9995087014816)"
10/18/2017 10:00:00 AM,Brooklyn Bridge,1050,681,369,clear-day,55,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
11/02/2017 06:00:00 PM,Brooklyn Bridge,1254,552,702,clear-night,67,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
11/02/2017 01:00:00 PM,Brooklyn Bridge,2254,1090,1164,clear-day,69,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/14/2018 06:00:00 AM,Brooklyn Bridge,20,14,6,clear-night,15,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/09/2018 04:00:00 PM,Brooklyn Bridge,1218,573,645,clear-day,42,0.0019,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/01/2017 11:00:00 PM,Brooklyn Bridge,104,68,36,clear-night,54,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
11/11/2017 11:00:00 AM,Brooklyn Bridge,1459,771,688,clear-day,33,0.0006,40.7081639691088,-73.9995087014816,Veterans Day,"(40.7081639691088, -73.9995087014816)"
12/04/2017 10:00:00 PM,Brooklyn Bridge,172,128,44,partly-cloudy-night,48,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/31/2018 06:00:00 AM,Brooklyn Bridge,57,32,25,clear-night,18,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/29/2017 04:00:00 PM,Brooklyn Bridge,2366,1166,1200,clear-day,21,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/03/2018 06:00:00 AM,Brooklyn Bridge,18,12,6,partly-cloudy-night,14,0.0001,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/08/2018 06:00:00 PM,Brooklyn Bridge,290,218,72,partly-cloudy-night,28,0.0057,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/10/2018 11:00:00 PM,Brooklyn Bridge,48,32,16,partly-cloudy-night,37,0.0003,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/31/2018 04:00:00 PM,Brooklyn Bridge,747,352,395,partly-cloudy-day,31,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/23/2017 05:00:00 PM,Brooklyn Bridge,421,195,226,partly-cloudy-night,47,0.0004,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/01/2017 08:00:00 AM,Brooklyn Bridge,261,133,128,clear-day,50,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/17/2017 01:00:00 PM,Brooklyn Bridge,1860,876,984,partly-cloudy-day,36,0.0015,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/04/2017 03:00:00 AM,Brooklyn Bridge,12,5,7,clear-night,52,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
11/12/2017 10:00:00 PM,Brooklyn Bridge,108,50,58,clear-night,38,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
02/01/2018 04:00:00 AM,Brooklyn Bridge,2,1,1,partly-cloudy-night,32,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/02/2017 03:00:00 AM,Brooklyn Bridge,1,0,1,clear-night,36,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/10/2017 09:00:00 AM,Brooklyn Bridge,555,360,195,clear-day,30,0.0002,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/26/2017 05:00:00 PM,Brooklyn Bridge,1249,539,710,clear-night,26,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/08/2018 08:00:00 AM,Brooklyn Bridge,117,39,78,clear-day,19,0.0028,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/12/2018 03:00:00 AM,Brooklyn Bridge,6,2,4,partly-cloudy-night,43,0.0001,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/25/2018 02:00:00 AM,Brooklyn Bridge,1,0,1,clear-night,24,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/24/2017 04:00:00 PM,Brooklyn Bridge,1773,1016,757,partly-cloudy-day,69,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/25/2018 12:00:00 PM,Brooklyn Bridge,608,288,320,clear-day,30,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/13/2017 02:00:00 AM,Brooklyn Bridge,16,9,7,clear-night,54,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/05/2017 11:00:00 PM,Brooklyn Bridge,58,16,42,partly-cloudy-night,71,0.001,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/03/2017 10:00:00 AM,Brooklyn Bridge,936,555,381,clear-day,62,0.0002,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
11/08/2017 02:00:00 AM,Brooklyn Bridge,3,2,1,partly-cloudy-night,39,0.0005,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/16/2017 06:00:00 PM,Brooklyn Bridge,1095,583,512,clear-day,55,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/10/2017 07:00:00 PM,Brooklyn Bridge,776,248,528,clear-night,74,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/11/2017 06:00:00 AM,Brooklyn Bridge,100,60,40,clear-night,63,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/30/2018 08:00:00 AM,Brooklyn Bridge,128,28,100,partly-cloudy-day,30,0.0006,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/08/2018 11:00:00 PM,Brooklyn Bridge,18,7,11,cloudy,30,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/25/2017 01:00:00 AM,Brooklyn Bridge,5,4,1,cloudy,35,0.0097,40.7081639691088,-73.9995087014816,Christmas Day,"(40.7081639691088, -73.9995087014816)"
10/19/2017 01:00:00 AM,Brooklyn Bridge,18,9,9,clear-night,59,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/22/2017 06:00:00 AM,Brooklyn Bridge,57,40,17,clear-night,54,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/19/2018 08:00:00 AM,Brooklyn Bridge,151,46,105,clear-day,25,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/14/2017 01:00:00 AM,Brooklyn Bridge,12,7,5,partly-cloudy-night,23,0.0005,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/09/2017 03:00:00 PM,Brooklyn Bridge,787,414,373,partly-cloudy-day,72,0.0044,40.7081639691088,-73.9995087014816,Columbus Day (regional holiday),"(40.7081639691088, -73.9995087014816)"
10/28/2017 07:00:00 PM,Brooklyn Bridge,645,278,367,clear-night,63,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
11/23/2017 10:00:00 PM,Brooklyn Bridge,70,35,35,clear-night,35,0,40.7081639691088,-73.9995087014816,Thanksgiving Day,"(40.7081639691088, -73.9995087014816)"
01/11/2018 02:00:00 PM,Brooklyn Bridge,1040,516,524,cloudy,47,0.0005,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
11/30/2017 12:00:00 AM,Brooklyn Bridge,32,15,17,clear-night,40,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
11/08/2017 05:00:00 PM,Brooklyn Bridge,653,264,389,partly-cloudy-night,47,0.0008,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/06/2018 02:00:00 AM,Brooklyn Bridge,5,1,4,clear-night,9,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
11/24/2017 12:00:00 PM,Brooklyn Bridge,2044,935,1109,clear-day,47,0.0009,40.7081639691088,-73.9995087014816,Black Friday,"(40.7081639691088, -73.9995087014816)"
12/31/2017 02:00:00 PM,Brooklyn Bridge,1826,900,926,clear-day,15,0,40.7081639691088,-73.9995087014816,New Year's Eve,"(40.7081639691088, -73.9995087014816)"
01/16/2018 08:00:00 AM,Brooklyn Bridge,152,45,107,partly-cloudy-day,27,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/26/2017 02:00:00 AM,Brooklyn Bridge,3,1,2,clear-night,26,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/11/2017 02:00:00 AM,Brooklyn Bridge,3,2,1,cloudy,34,0.0001,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
11/19/2017 05:00:00 PM,Brooklyn Bridge,1067,396,671,clear-night,45,0.0001,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
11/14/2017 09:00:00 PM,Brooklyn Bridge,204,142,62,partly-cloudy-night,39,0.0002,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/20/2017 10:00:00 PM,Brooklyn Bridge,201,96,105,clear-night,61,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/07/2018 10:00:00 AM,Brooklyn Bridge,263,173,90,clear-day,9,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/30/2017 02:00:00 AM,Brooklyn Bridge,4,0,4,clear-night,16,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/20/2018 04:00:00 PM,Brooklyn Bridge,2224,1023,1201,clear-day,48,0.0017,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/30/2017 11:00:00 PM,Brooklyn Bridge,57,30,27,partly-cloudy-night,20,0.0025,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
11/20/2017 12:00:00 PM,Brooklyn Bridge,1509,675,834,partly-cloudy-day,44,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/06/2017 11:00:00 PM,Brooklyn Bridge,121,106,15,clear-night,38,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
11/01/2017 07:00:00 PM,Brooklyn Bridge,413,168,245,partly-cloudy-night,56,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/12/2017 08:00:00 AM,Brooklyn Bridge,278,106,172,partly-cloudy-day,57,0.0002,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/16/2017 11:00:00 PM,Brooklyn Bridge,46,22,24,clear-night,48,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/03/2017 01:00:00 AM,Brooklyn Bridge,68,46,22,partly-cloudy-night,39,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
11/07/2017 11:00:00 AM,Brooklyn Bridge,1373,660,713,partly-cloudy-day,48,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/09/2017 05:00:00 AM,Brooklyn Bridge,8,2,6,partly-cloudy-night,34,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/29/2018 10:00:00 PM,Brooklyn Bridge,49,27,22,cloudy,38,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/28/2017 08:00:00 AM,Brooklyn Bridge,154,73,81,clear-day,12,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/27/2017 07:00:00 AM,Brooklyn Bridge,129,72,57,cloudy,19,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
11/04/2017 04:00:00 PM,Brooklyn Bridge,3235,1540,1695,clear-day,56,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/29/2017 12:00:00 PM,Brooklyn Bridge,520,240,280,rain,62,0.0249,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/01/2018 10:00:00 PM,Brooklyn Bridge,97,36,61,clear-night,15,0,40.7081639691088,-73.9995087014816,New Year's Day,"(40.7081639691088, -73.9995087014816)"
10/15/2017 10:00:00 AM,Brooklyn Bridge,1509,904,605,partly-cloudy-day,66,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/18/2017 09:00:00 PM,Brooklyn Bridge,205,129,76,partly-cloudy-night,44,0.0001,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/04/2018 02:00:00 PM,Brooklyn Bridge,141,80,61,snow,22,0.0126,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
12/24/2017 08:00:00 PM,Brooklyn Bridge,192,73,119,cloudy,38,0,40.7081639691088,-73.9995087014816,Christmas Eve,"(40.7081639691088, -73.9995087014816)"
11/24/2017 01:00:00 PM,Brooklyn Bridge,2347,1024,1323,clear-day,49,0.0003,40.7081639691088,-73.9995087014816,Black Friday,"(40.7081639691088, -73.9995087014816)"
01/05/2018 11:00:00 AM,Brooklyn Bridge,664,304,360,clear-day,12,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/23/2018 03:00:00 AM,Brooklyn Bridge,1,0,1,cloudy,39,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
10/23/2017 09:00:00 PM,Brooklyn Bridge,216,105,111,partly-cloudy-night,68,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/12/2018 10:00:00 PM,Brooklyn Bridge,80,57,23,rain,55,0.0385,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
11/30/2017 04:00:00 AM,Brooklyn Bridge,3,2,1,clear-night,36,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
11/30/2017 02:00:00 AM,Brooklyn Bridge,3,1,2,clear-night,38,0,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
01/30/2018 01:00:00 PM,Brooklyn Bridge,519,250,269,partly-cloudy-day,35,0.0015,40.7081639691088,-73.9995087014816,,"(40.7081639691088, -73.9995087014816)"
